source,job_id,title,company_name,location_raw,remote_status,job_type,description,tags_raw,publication_date,job_url,salary_min_raw,salary_max_raw,salary_text_raw,scrape_date
RemoteJobs.org,28740b47-cf48-447a-b18e-1cd5ce46e077,Senior Workplace Engineer with German,Accesa & RaRo,Remote,Remote,Full-time,"Our client is a trusted partner in the financial-banking sector in Germany, both in the public and private sectors who offers services for over 150,000 banking workstations and for more than 4,500 employees. It covers over 60% of banking sector in Germany. Responsibilities - M365 Knowledge: As a Senior Workplace Engineer, your primary focus will be ensuring optimal performance and uptime for key M365 services, particularly Teams, SharePoint, OneDrive, O365, and Exchange/Outlook Client. You will regularly monitor these services to maintain and enhance their reliability and efficiency. - Issue Resolution and Troubleshooting: Provide advanced support for M365-related issues by diagnosing and resolving technical problems promptly to minimize disruption and ensure a seamless user experience. - System Upgrades and Enhancements: Conduct essential upgrades, patches, and enhancements across the M365 environment to maintain system integrity and performance. Ensure all services are up to date and","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:56:10+00:00,https://remotejobs.org/remote-jobs/senior-workplace-engineer-with-german-accesa-raro,,,,2026-05-10
RemoteJobs.org,89d2fd22-9921-4460-b978-0291a8a15fd3,B2B Sales Development Representative - Nordic Languages,Huzzle,Remote,Remote,Full-time,"We are seeking an experienced Sales Development Representative with exposure to the renewable energy industry to support outbound sales efforts, account management activities, and customer engagement initiatives across international markets. Requirements - Manage outbound sales outreach and prospect engagement activities. - Build and maintain strong client relationships through proactive communication and account management. - Support lead generation and sales pipeline activities using structured sales processes. - Deliver exceptional customer service throughout the client lifecycle. - Maintain accurate CRM records and sales activity tracking using Salesforce and Salesloft. - Collaborate closely with internal sales and customer success teams to ensure seamless client experiences. - Handle multiple priorities and client accounts in a fast-paced global sales environment. - Support business growth initiatives within the renewable energy sector. Benefits - Fully remote role with flexible w","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:56:09+00:00,https://remotejobs.org/remote-jobs/b2b-sales-development-representative-nordic-languages-huzzle,,,,2026-05-10
RemoteJobs.org,8a942167-2741-42ca-b6fe-4b4135dc379c,Channel Manager - USA/ Canada,RamSoft,Remote,Remote,Full-time,"AboutRamSoft RamSoft is a Canadian medical imaging software company with over 30 years of innovation in PACS, RIS, and AI-powered diagnostic imaging. Our flagship platforms — PowerServer and OmegaAI — are deployed by healthcare providers across North America, LATAM, EMEA, MENA, APAC, and Africa. We are growing our global indirect channel program and looking for a high-impact Channel Manager to lead our USA and Canadian reseller ecosystem. The Role This is a dual mandate role: you will both recruit new reseller and value-added reseller (VAR) partners across the USA and Canada, and manage and grow existing partnerships. You will serve as the primary liaison between RamSoft and our North American channel partners, driving pipeline generation, reseller enablement, and deal progression. You will report directly to the Director of Indirect Channel Sales and work closely with technical enablement, marketing, and the broader global channel team. Key Responsibilities Partner Recruitment - Ident","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:55:11+00:00,https://remotejobs.org/remote-jobs/channel-manager-usa-canada-ramsoft,,,,2026-05-10
RemoteJobs.org,ed7dcbc0-2677-4d47-b9b0-2b38fea18be7,"Sourcing Manager, Soft Home (NA)",Quince,Remote,Remote,Full-time,"ABOUT QUINCE Founded in 2018, Quince was built to challenge the idea that nice things have to cost a lot. Our mission is simple: to make really high quality essentials for really low prices, produced fairly and sustainably. We believe everyone deserves exceptional craftsmanship and timeless design without the traditional markups. Quince is a direct-to-consumer (DTC) model that cuts out middlemen and leverages just-in-time manufacturing to minimize waste and maximize value. Quince is a tech company disrupting the retail industry by putting AI, analytics and automation at the center of everything we do. Our unwavering commitment to excellence and company values guide our teams and actions: - Customer First: We prioritize customer satisfaction in every decision. - High Quality: True quality means premium materials and rigorous production standards you can feel good about. - Essential Design: We focus on timeless, functional essentials instead of chasing trends. - Always a Better Deal: Inn","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:54:41+00:00,https://remotejobs.org/remote-jobs/sourcing-manager-soft-home-na-quince,120000,150000,"USD 120,000 - 150,000",2026-05-10
RemoteJobs.org,b2624bc5-b7d7-4e6e-bcb9-c666fcde35f2,Director Security Engineer | DevSecOps,Wellhub,Remote,Remote,Full-time,"Your wellbeing, our mission. Join a company shaping a healthier world. ## Get to Know Us At Wellhub we're revolutionizing workplace wellness. Our platform connects employees worldwide to the best partners for fitness, mindfulness, therapy, nutrition, and sleep—all in one simple subscription. Headquartered in NYC with team members in 11 countries, we’re on a mission to make every company a wellness company. We believe work should be fulfilling, inspiring, and balanced. Here, you’ll find a team that values wellbeing, collaboration, and different perspectives, where passion and creativity push boundaries to create real impact. Your contributions will help shape a healthier, more balanced world for you and millions of people globally. Join us in redefining the future of wellbeing! ## The Opportunity We are hiring a Director of Security Engineering for our InformationSecurity team in Portugal! This is a Remote – Portugal position, meaning you can work from anywhere within the country. Pleas","{'name': 'DevOps', 'slug': 'devops'}",2026-05-08T23:54:27+00:00,https://remotejobs.org/remote-jobs/director-security-engineer-devsecops-wellhub,,,,2026-05-10
RemoteJobs.org,1753013d-3585-4e3a-9ede-57d398b1185b,"Director, Social Commerce",Advertise Purple,Remote,Remote,Full-time,"Role Overview The Director of Social Commerce leads the agency’s TikTok Shop department and owns the strategy, execution, growth, and operational development of TikTok Shop services across the client portfolio. This role is responsible for building and scaling a best-in-class social commerce offering that drives revenue for clients, strengthens creator partnerships, improves client retention, and positions the agency as a leading TikTok Shop management partner. This role oversees the full TikTok Shop lifecycle, including shop setup, product and listing optimization, affiliate program strategy, creator recruitment, sample management, campaign planning, paid amplification, performance reporting, and client-facing strategic recommendations. The Director of Social Commerce also manages internal team members, develops scalable systems and processes, evaluates tools and platform updates, and ensures the department operates efficiently as the client roster grows. Core Responsibilities Departm","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:53:31+00:00,https://remotejobs.org/remote-jobs/director-social-commerce-advertise-purple,,,,2026-05-10
RemoteJobs.org,9e813832-9aca-42bf-b6d9-1aab9c656dab,Customer Marketing Manager,Keyloop,Remote,Remote,Full-time,"Keyloop bridges the gap between dealers, manufacturers, technology suppliers and car buyers.We empower car dealers and manufacturers to fully embrace digital transformation. How? By creating innovative technology that makes selling cars better for our customers, and buying and owning cars better for theirs.We use cutting-edge technology to link our clients’ systems, departments and sites. We provide an open technology platform that’s shaping the industry for the future. We use data to help clients become more efficient, increase profitability and give more customers an amazing experience. Want to be part of it?Purpose of the role The Customer Marketing Manager is a strategic and commercially driven leader responsible for driving growth, retention, and innovation across Keyloop’s Marketing Services offering. You will lead the Marketing Account Management and Paid Social teams across all markets, ensuring the successful delivery and continuous optimisation of multi-channel marketing solu","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:51:49+00:00,https://remotejobs.org/remote-jobs/customer-marketing-manager-keyloop,,,,2026-05-10
RemoteJobs.org,455705e3-f980-4299-b1c3-8d3cd68af907,Remote | Public Health Program & Epidemiology Workflow Specialist — $50–$75/hour,24-MAG,Remote,Remote,Contract,"We are sharing a specialised part-time consulting opportunity for professionals experienced in public health, epidemiology, surveillance, health policy, program evaluation, population health, and structured public-health workflow review. This role supports current and upcoming remote consulting opportunities focused on structured public health review, surveillance documentation, program evaluation materials, health policy analysis, grant and reporting workflows, outbreak documentation, and high-quality project execution. Selected professionals will apply their public health expertise to review realistic public-health scenarios, evaluate documentation requirements, prepare structured written outputs, and support accurate, evidence-based public-health workflow tasks. Key Responsibilities Professionals in this role may contribute to: Epidemiology, Surveillance & Outbreak Review - Review public-health scenarios involving surveillance summaries, outbreak write-ups, epidemiologic data, healt","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:51:40+00:00,https://remotejobs.org/remote-jobs/remote-public-health-program-epidemiology-workflow-specialist-5075hour-24-mag,104000,156000,"USD 104,000 - 156,000",2026-05-10
RemoteJobs.org,1af3c435-2ff9-4564-9abb-5d8401fc24a1,Freelance Head of SEO (Strategic Lead),Netenders,Remote,Remote,Full-time,"The Role We are looking for a freelance Head of SEO with a strong strategic vision to take full responsibility for our organic growth. Beyond day-to-day execution, you will be the driving force behind our search engine performance. The goal is clear: to move beyond a “traffic for traffic’s sake” mindset and drive revenue growth through a structured, data-driven SEO strategy. Key Responsibilities - Strategy Development: Develop and lead the overall SEO strategy (technical, on-page, and off-page), aligned with the 2026 business objectives. - Technical Excellence: Conduct in-depth audits (Core Web Vitals, crawlability, indexing) and collaborate closely with technical teams to ensure an optimal SEO foundation. - Content Strategy: Oversee the development of topical authority by going beyond keywords, using search intent clusters and content aligned with EEAT principles. - AI Integration: Implement AI-assisted workflows to scale operations (content briefs, data analysis, internal linking), w","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:51:19+00:00,https://remotejobs.org/remote-jobs/freelance-head-of-seo-strategic-lead-netenders,,,,2026-05-10
RemoteJobs.org,052582f9-672c-4d88-8ed5-8db3e7939c94,"Pharmacy Technician, Refill Services - Remote",ArchWell Health,Remote,Remote,Full-time,"ArchWell Health is a new, innovative healthcare provider devoted to improving the lives of our senior members. We deliver best-in-class care at comfortable, accessible neighborhood clinics where seniors can feel at home and become part of a vibrant, wellness-focused community. Requirements - High school diploma or equivalent education (GED) required - Registered Pharmacy Technician with a state board of pharmacy - A minimum of 2 years of experience in operational pharmacy benefits (health plan or PBM), clinic setting, high volume call center, or retail pharmacy Benefits - Generous Paid Time Off - 401k Matching - Retirement Plan - Visa Sponsorship - Four Day Work Week - Generous Parental Leave - Tuition Reimbursement - Relocation Assistance","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:51:14+00:00,https://remotejobs.org/remote-jobs/pharmacy-technician-refill-services-remote-archwell-health,,,,2026-05-10
RemoteJobs.org,6b8c6ae4-9c56-40e7-a600-2617dfc44f0b,Customer Service Specialist | Upto $160/hr,mercor,Remote,Remote,Full-time,"Mercor is seeking a Customer Service Specialist to work on high-impact projects, providing structured feedback and utilizing analytical skills to enhance document evaluation projects. The ideal candidate will have a Bachelor's degree, 2+ years of experience, and strong proficiency in Excel, PowerPoint, and Word. Requirements - Bachelor's degree (minimum) - 2+ years of professional experience in a relevant domain - Strong proficiency in Excel, PowerPoint, and Word - Strong document analysis and review skills - Attention to detail and ability to follow structured guidelines Benefits - Relocation Assistance","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:50:52+00:00,https://remotejobs.org/remote-jobs/customer-service-specialist-upto-160hr-mercor,160000,320000,"USD 160,000 - 320,000",2026-05-10
RemoteJobs.org,bc879497-cce8-4a4b-8655-1cc9b92f34c9,Social Media Manager,Pavago,Remote,Remote,Full-time,"We're hiring a creative, execution-focused Social Media Manager to own strategy, content execution, engagement, and performance across multiple social platforms. Requirements - 2+ years of professional social media management experience - Strong experience managing LinkedIn, Instagram, TikTok, Facebook, X (Twitter), and/or YouTube accounts - Proficiency with scheduling and analytics tools such as Hootsuite, Sprout Social, Buffer, or HubSpot - Strong copywriting, editing, and communication skills - Experience creating or coordinating visual and video content - Familiarity with Canva or Adobe Creative Suite - Strong understanding of engagement metrics and social media KPIs Benefits - Generous Paid Time Off - 401k Matching - Retirement Plan - Visa Sponsorship - Four Day Work Week - Generous Parental Leave - Tuition Reimbursement - Relocation Assistance","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:50:42+00:00,https://remotejobs.org/remote-jobs/social-media-manager-pavago,,,,2026-05-10
RemoteJobs.org,5a3fcdb0-fef2-41c5-923a-16455566eda6,"Senior Director and Senior Counsel, Head of Global Labor and Employment",GoDaddy,Remote,Remote,Full-time,"We're looking for a Senior Counsel and Senior Director, Head of Global Labor and Employment to join our team at GoDaddy! In this role, you'll lead our global labor law function by coordinating a team spanning the U.S. and international markets—while staying actively involved in complex, high-impact employment matters. Requirements - J.D. from an accredited law school and active bar membership in at least one state (Arizona, California, Texas, and/or Washington license(s) a plus) - 15 plus years of employment law experience, including significant in-house experience supporting a global organization - Deep expertise in U.S. and international employment law, with demonstrated experience managing matters across multiple jurisdictions (EMEA and/or APAC), including familiarity with works councils or similar labor structures (Germany experience preferred) Benefits - Comprehensive benefits package, including medical, dental, and vision insurance - 401(k)-retirement plan - Paid sick time - Paid","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:50:16+00:00,https://remotejobs.org/remote-jobs/senior-director-and-senior-counsel-head-of-global-labor-and-employment-godaddy-himala,177500,384500,"USD 177,500 - 384,500",2026-05-10
RemoteJobs.org,867c5083-4497-4e3e-922b-6ee009083ccc,Business Development Manager – GPU and Neo-Cloud Sales,Impossible Cloud,Remote,Remote,Full-time,"We are building a cloud object storage similar to AWS S3, now optimized for AI and compute. We need a Business Development Manager to run high-volume outbound to AI startups, model labs, and enterprise AI buyers, and close deals. The successful candidate will be a hunter who gets excited by high hustle, high volume, and million-dollar deals. Requirements - SDR or transactional sales background with a track record of hitting targets - Full-cycle closing experience - Comfortable with speed and ambiguity - Basic understanding of the GPU compute landscape - Early-stage startup experience - Fluent English Benefits - Competitive salary - Direct engagement in success through an ESOP - Clear and transparent career progression scheme - Fast track promotion opportunity - Prime growth-stage company - Experienced and passionate team - Vibrant office with free brain food and a canteen - Subsidized premium gym membership - Monthly team meet-ups","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:49:34+00:00,https://remotejobs.org/remote-jobs/business-development-manager-gpu-and-neo-cloud-sales-impossible-cloud,,,,2026-05-10
RemoteJobs.org,300a667d-ea2f-4cc4-b621-b00a92de3344,"Director, Business Development - Biospecimen",Precision Medicine Group,Remote,Remote,Full-time,"Position Summary: The Director, Business Development (Biospecimen Solutions) is responsible for identifying, engaging, developing, and closing significant business opportunities for Precision Biospecimen Solutions in the assigned area of responsibility and/or region. Essential functions of the job include but are not limited to: - Identifies opportunities for Biospecimen products and services, with an emphasis on biofluids, prospective collections, tissues, cells and other specialty- and central-lab service offerings - Builds and maintains relationship and organization map for assigned and identified new Key Clients - Retain and grow existing account base through the identification of new opportunities and exploring potential cross selling across the Precision Translational Sciences portfolio - Follow up on all marketing leads and website inquiries to qualify leads - Prospects for new clients, as appropriate, within the given geographic market to ensure a robust pipeline of opportuniti","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:49:20+00:00,https://remotejobs.org/remote-jobs/director-business-development-biospecimen-precision-medicine-group,174000,261000,"USD 174,000 - 261,000",2026-05-10
RemoteJobs.org,5496bbe2-cef7-4be0-8d1e-62daaacb584c,M&A Technology Integration Director,U.S. Bank,Remote,Remote,Full-time,"At U.S. Bank, we’re on a journey to do our best. Helping the customers and businesses we serve to make better and smarter financial decisions and enabling the communities we support to grow and succeed. We believe it takes all of us to bring our shared ambition to life, and each person is unique in their potential. A career with U.S. Bank gives you a wide, ever-growing range of opportunities to discover what makes you thrive at every stage of your career. Try new things, learn new skills and discover what you excel at—all from Day One. Job Description U.S. Bank is seeking a Merger & Acquisitions Technology Director. The M&A Technology Integration Director will serve as the primary technology integration leader for mergers, acquisitions, and divestitures, accountable for end‑to‑end technology integration strategy, execution, and value realization while ensuring regulatory, risk, and security expectations are met. The Integration Lead acts as the single point of accountability across tec","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:49:20+00:00,https://remotejobs.org/remote-jobs/ma-technology-integration-director-us-bank,,,,2026-05-10
RemoteJobs.org,91337f77-e186-4dfb-a901-2a46985079ca,Freelance Agent Evaluation Engineer,Mindrift,Remote,Remote,Part-time,"Please submit your CV in English and indicate your level of English proficiency. Mindrift connects specialists with project-based AI opportunities for leading tech companies, focused on testing, evaluating, and improving AI systems. Participation is project-based, not permanent employment. What this opportunity involves We're building a dataset to evaluate AI coding agents — how well a model handles real-world developer tasks. You'll create challenging tasks and evaluation criteria within realistic simulated environments: - Build virtual companies following a high-level plan - codebase, infrastructure, and context (conversations, documentation, tickets) that form a realistic environment with development history - Assemble and calibrate tasks from intermediate states of the virtual company: craft the prompt, define evaluation criteria, and ensure the task is solvable and the evaluation is fair - Design tasks set in isolated environments - emulations of a developer's workstation: a Linux","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:48:43+00:00,https://remotejobs.org/remote-jobs/freelance-agent-evaluation-engineer-mindrift,93600,93600,"USD 93,600 - 93,600",2026-05-10
RemoteJobs.org,7bbd58c9-6bc3-4da1-a949-196892c7cf90,Imaging Research Associate I,Clario,Remote,Remote,Full-time,"Clario, a part of Thermo Fisher Scientific, is a leading provider of endpoint technology solutions for clinical trials. We combine deep scientific expertise with advanced technology to deliver reliable, high‑quality clinical trial outcomes. We are seeking an Imaging Research Associate I to support imaging and IQC activities across global clinical studies, ensuring accuracy, compliance, and timely delivery of study milestones. What We Offer - Competitive compensation aligned to the local market - Comprehensive benefits package in accordance with Costa Rica employment standards - Exposure to global clinical trials and cross‑functional collaboration - Structured onboarding, training, and professional development opportunities - .A collaborative, quality‑driven, and inclusive work environment. What You’ll Be Doing - Coordinate site and operational activities from study start‑up through study close to support high‑quality study delivery - Assist with preparation and distribution of study ma","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:48:14+00:00,https://remotejobs.org/remote-jobs/imaging-research-associate-i-clario,,,,2026-05-10
RemoteJobs.org,bb560219-fea7-4b5a-8e1b-18314f5166f2,"Product Manager, Core App",ONE,Remote,Remote,Full-time,"OnePay is a consumer fintech company that aims to fix the broken financial system. We're looking for a Product Manager to own the product strategy and roadmap for personalization and experimentation across the customer experience. Requirements - 5+ years of product management experience in consumer tech or fintech - Experience building personalization, recommendation systems, or growth/experimentation platforms - Strong product sense paired with data fluency; comfortable defining metrics and using data to drive decisions - Track record of shipping 0→1 and iterating on product systems that scale - Deep understanding of current AI tools and how to leverage them effectively Benefits - Competitive base salary - Stock options - Health benefits - 401(k) plan with company match - Flexible time off (FTO) - Opportunities for growth","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:47:46+00:00,https://remotejobs.org/remote-jobs/product-manager-core-app-one,,,,2026-05-10
RemoteJobs.org,5fa08dfd-911d-4ad5-9fae-da4682b19b3b,Data Annotation Expert - Fully Remote,mercor,Remote,Remote,Contract,"About the job Mercor connects elite creative and technical talent with leading AI research labs. Headquartered in San Francisco, our investors include Benchmark, General Catalyst, Peter Thiel, Adam D'Angelo, Larry Summers, and Jack Dorsey. Position: Data Annotation Specialist Type:Contract Compensation:$23–$30/hour Commitment:20 hours/week Role Responsibilities - Synthesize information from large volumes of data to enhance AI model performance. - Annotate and categorize text, images, and other data according to detailed guidelines. - Apply predefined rubrics and taxonomies to produce structured, high-quality outputs. - Flag inconsistencies, ambiguities, or errors in datasets to improve data quality. - Contribute to the improvement of AI systems through consistent annotation work. Qualifications Must-Have - Ability to synthesize complex or high-volume information into structured formats. - Strong critical reasoning, reading comprehension, and written communication skills. - A college de","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:47:21+00:00,https://remotejobs.org/remote-jobs/data-annotation-expert-fully-remote-mercor,47840,62400,"USD 47,840 - 62,400",2026-05-10
RemoteJobs.org,9c7f700b-ddd3-4d8c-b23f-4bfbb177ef51,Senior ServiceNow Administrator,Apside,Remote,Remote,Full-time,"We are looking for a Senior ServiceNow Administrator to manage and optimize our ServiceNow platform. The ideal candidate will have at least 7 years of experience in ServiceNow administration and will be able to lead initiatives aimed at improving the platform’s performance and security. Responsibilities: - Manage the configuration and day-to-day administration of the ServiceNow platform, ensuring its performance and stability. - Monitor platform performance and quickly resolve technical issues to ensure optimal service. - Implement software updates, fix bugs, and make functional adjustments to meet user needs. - Collaborate with business and technical teams to identify and implement solutions to challenges faced by end users. - Ensure compliance with best practices and security standards on the platform, proposing continuous improvements. - Train and mentor junior team members to strengthen their technical skills. Requirements Required Skills: - Minimum of 7 years of experience in Serv","{'name': 'DevOps', 'slug': 'devops'}",2026-05-08T23:44:48+00:00,https://remotejobs.org/remote-jobs/senior-servicenow-administrator-apside,,,,2026-05-10
RemoteJobs.org,0af11540-3fc9-4931-9d0d-7f6ad2e9ba95,Desk Adjuster - Level 3,Crawford Australia,Remote,Remote,Full-time,"We are currently recruiting for a Desk Adjuster - Level 3 to join our team in Canada. The position location is flexible, and we can offer in-office, hybrid or fully remote working arrangements. The successful candidate investigates, evaluates, negotiates, and settles casualty claims by telephone, correspondence and when required through mediation (virtual or in person) and correspondence. Settling losses within delegated authority or reporting to clients while also directing field adjusters, experts and legal council on a task.","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:43:58+00:00,https://remotejobs.org/remote-jobs/desk-adjuster-level-3-crawford-australia,,,,2026-05-10
RemoteJobs.org,d2a366ef-03df-4db8-8a61-4cddace10b04,Graphic Designer - Amazon Marketplace,Talent Voyager,Remote,Remote,Full-time,"GigaBrands is seeking a Graphic Designer to create high-impact product images, A+ content, and storefront visuals for Amazon and e-commerce platforms. The ideal candidate has experience in graphic design, proficiency in Adobe Creative Suite, and a strong portfolio showcasing conversion-driven product and brand design. Requirements - Proven experience as a Graphic Designer (Amazon/e-commerce experience strongly preferred) - Strong portfolio showcasing conversion-driven product and brand design - Proficiency in Adobe Creative Suite (Photoshop, Illustrator, InDesign) or similar tools Benefits - Competitive salary - A creative role with space for innovation - Direct impact on brand performance and sales through design","{'name': 'Graphic Design', 'slug': 'graphic-design'}",2026-05-08T23:43:18+00:00,https://remotejobs.org/remote-jobs/graphic-designer-amazon-marketplace-talent-voyager,,,,2026-05-10
RemoteJobs.org,7dc6746a-085f-4291-a173-aa9595f6e79d,Senior Customer Service Lead & Trainer,Pavago,Remote,Remote,Full-time,"We are seeking a highly experienced Senior Customer Service Lead & Trainer to lead, coach, and support a remote customer service team serving U.S.-based customers. Requirements - 10+ years of customer service leadership or team management experience - Experience managing offshore or distributed customer support teams - Strong spoken and written English communication skills - Experience using customer service software, ticketing systems, and VOIP platforms - Strong coaching, onboarding, and performance management experience Benefits - No benefits specified","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:42:24+00:00,https://remotejobs.org/remote-jobs/senior-customer-service-lead-trainer-pavago,,,,2026-05-10
RemoteJobs.org,fc375f14-0bd7-4c21-977c-c8bc0e8e0039,Product Designer,Discovery Education,Remote,Remote,Full-time,"We are looking for a skilled Product Designer to create intuitive, elegant, and functional experiences across our K–12 digital learning products. Requirements - Bachelor’s degree in Design, Human-Computer Interaction, or related field, or equivalent practical experience - 3+ years of experience designing digital products (SaaS preferred) in an Agile development environment - Proficiency with modern product design and prototyping tools (e.g., Figma) and collaboration/handoff workflows (e.g., Jira, Confluence, or similar) - Familiarity with accessibility standards and inclusive design practices (e.g., WCAG) Benefits - Career Development Ownership - Continuing Education AND Tuition Reimbursement Programs - Mentorship program and collaboration with veteran leaders - Constant opportunities for cross-functional training and skill building - Uncapped career growth - Leave for life’s moments including 7 recognized holidays - Take PTO without the vacation guilt - Up to 12 weeks of Paid Parental","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:40:57+00:00,https://remotejobs.org/remote-jobs/product-designer-discovery-education,111842,117300,"USD 111,842 - 117,300",2026-05-10
RemoteJobs.org,dde79289-440d-40a6-9def-f6a197085da7,Senior Technical Lead - India,Juniper Square,Remote,Remote,Full-time,"Juniper Square is hiring a Senior Technical Lead to build a strategic backend platform service. The role involves owning the end-to-end backend architecture, designing APIs, and leading a team of 4-5 engineers. Requirements - 10+ years of backend engineering experience - 5+ years of Python experience (or strong polyglot - Python/Java) - Production experience with async Python (FastAPI / asyncio) at scale - Strong API design skills - Microservices and distributed systems knowledge - Deep PostgreSQL experience - Scale & performance knowledge - AWS deep experience - Observability and production ownership skills - Experience leading project-level technical direction for 12+ months - Track record of grooming and mentoring junior and mid-level engineers Benefits - Remote work option - Physical offices in San Francisco, New York City, Mumbai and Bangalore - Investment in digital-first operations - Collaboration with teams across 27 U.S. states, 2 Canadian Provinces, India, Luxembourg, and Eng","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:38:37+00:00,https://remotejobs.org/remote-jobs/senior-technical-lead-india-juniper-square,,,,2026-05-10
RemoteJobs.org,19c4fefc-0bc0-47e6-8528-bbfa86d62442,AI Automations Consultant Engineer,Agent,Remote,Remote,Full-time,"We are seeking an AI Automation Consultant / Engineer based in LATAM to work directly with US-based SMB clients on short-term consulting engagements focused on AI implementation and business process automation. Requirements - 3+ years of experience in automation engineering, AI implementation, solutions consulting, or related technical consulting work - Experience working directly with US-based SMB clients - Strong client-facing communication and project management skills - Proven experience managing multiple client engagements simultaneously - Hands-on experience with AI tools and automation platforms - Strong written and verbal English communication skills","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:38:25+00:00,https://remotejobs.org/remote-jobs/ai-automations-consultant-engineer-agent,,,,2026-05-10
RemoteJobs.org,25be5c1c-7af5-426a-8927-9d7c75ed16bc,Field & Events Marketer,Wing Assistant,Remote,Remote,Full-time,"Wing is seeking elite talent to join M32 AI (backed by top-tier Silicon Valley VCs), dedicated to building agentic AI for traditional service businesses. Think of it like a startup within a corporate: fast moving and agile, with the stability of a corporate, and zero bureaucracy.We're hiring a Field & Events Marketer to own our presence at industry events, tradeshows, and conferences across North America. You'll source the right shows, run them end to end, and be the person on the ground making sure every event drives real pipeline. This is a hands-on role for someone 1-4 years into their career who loves logistics, thrives in fast-paced environments, and gets a kick out of pulling off a great event. You'll partner closely with sales, marketing, and product to turn booth space and badge scans into meetings, opportunities, and closed revenue. Why This Role You'll own a high-visibility function from day one. Every event is a chance to shape how customers, prospects, and the industry see ","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:38:11+00:00,https://remotejobs.org/remote-jobs/field-events-marketer-wing-assistant,60000,80000,"USD 60,000 - 80,000",2026-05-10
RemoteJobs.org,586b220c-1fbe-4344-94a4-229beae56fcf,Highway Design Technician,"Short Elliott Hendrickson, Inc",Remote,Remote,Part-time,"Imagine being an employee-owner of a company guided by engaged and empowered team members like yourself. Where a culture of respect, flexibility, and accountability aren't just ideals - they're our foundation, and diverse backgrounds and perspectives are valued as drivers of innovation and growth. Join us, as together, we are Building a Better World for All of Us®. You belong at SEH SEH is currenting searching for a Highway Design Technician to join our talented Transportation team!Why our employee-owners love SEH: - ""I was on vacation last week and had zero concerns that my colleagues would help out with anything that came into my inbox!"" – GIS Analyst - ""What company has a CEO who cares enough to seek out one-on-one conversations ranging from 'How are you?' to 'What do you think would help the company?' SEH, that's who. "" – Civil Engineering Technician - ""Having the feeling that my voice matters and believing that SEH truly cares about the employees is so satisfying!"" – Sr Financial ","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:38:11+00:00,https://remotejobs.org/remote-jobs/highway-design-technician-short-elliott-hendrickson-inc,93600,104000,"USD 93,600 - 104,000",2026-05-10
RemoteJobs.org,f91dc25b-0412-4f19-a173-841c0fdfef38,"Manager, Patient Outreach and Engagement",Icon Health,Remote,Remote,Full-time,"Icon Health is a leading provider of value-based musculoskeletal (MSK) care, partnering with payers and providers to improve outcomes and reduce total cost of care. Our model combines technology-enabled MSK providers, proactive care coordination, and decision support services to deliver multidisciplinary, evidence-based care. We founded Icon Health on the belief that patients should be genuinely delighted with their care. Through team-based approaches, shared goals, and patient-centered design, we aim to transform a fragmented healthcare system into one that works better for everyone—especially patients and their clinical teams. We operate with a culture of bold thinking, rapid iteration, and practical execution. We value team members who thrive in vertically integrated environments where ideas move quickly from concept to action, and where no task is too big or too small if it contributes to better outcomes.Responsibilities: - Campaign Development & Execution- Develop and manage multi","{'name': 'Programming', 'slug': 'programming'}",2026-05-08T23:37:09+00:00,https://remotejobs.org/remote-jobs/manager-patient-outreach-and-engagement-icon-health,,,,2026-05-10
